category,productStatus,image,_id,price,SKU,productCode,type,description,brand,stock,__v,createdAt,updatedAt
"normal","active","/products/product_placeholder.png","5cb659f01156a35006620931",24,"802","802","MEN REGULAR","ARAMIS NEW WEST  3.4EDP","ARAMIS",2,0,"2019-04-16T22:40:48.787Z","2019-04-16T22:40:48.787Z"
"normal","active","/products/product_placeholder.png","5cb659f01156a35006620932",20,"355","355","MEN REGULAR","ARAMIS TUSCANY  3.4EDT","ARAMIS",4,0,"2019-04-16T22:40:48.787Z","2019-04-16T22:40:48.787Z"
"normal","active","/products/product_placeholder.png","5cb659f01156a35006620933",44,"4757","4757","MEN REGULAR","ARMANI CODE 1.7EDT","GIORGIO ARMANI",11,0,"2019-04-16T22:40:48.787Z","2019-04-17T01:32:37.050Z"
"normal","active","/products/product_placeholder.png","5cb659f01156a35006620934",8,"339","339","MEN REGULAR","ASPEN 4.0 EDC","ASPEN",24,0,"2019-04-16T22:40:48.787Z","2019-04-16T22:40:48.787Z"
"normal","active","/products/product_placeholder.png","5cb659f01156a35006620935",22,"243","243","MEN REGULAR","AZZARO CHROME  3.4EDT","AZZARO",9,0,"2019-04-16T22:40:48.787Z","2019-04-16T22:40:48.787Z"
"normal","active","/products/product_placeholder.png","5cb659f01156a35006620936",22,"97","97","MEN REGULAR","AZZARO CHROME LEGEND  4.2EDT","AZZARO",5,0,"2019-04-16T22:40:48.787Z","2019-04-16T22:40:48.787Z"
"normal","active","/products/product_placeholder.png","5cb659f01156a35006620937",16,"239","239","MEN REGULAR","AZZARO CHROME LEGEND 2.6 EDT","AZZARO",13,0,"2019-04-16T22:40:48.787Z","2019-04-16T22:40:48.787Z"
"normal","active","/products/product_placeholder.png","5cb659f01156a35006620938",20,"3969","3969","MEN REGULAR","AZZARO CHROME SPORT 1.0 EDT  - DISCONTINUED","AZZARO",16,0,"2019-04-16T22:40:48.787Z","2019-04-16T22:40:48.787Z"
"normal","active","/products/product_placeholder.png","5cb659f01156a3500662093b",12,"3219","3219","MEN REGULAR","AZZARO NIGHT 1.7 EDT","AZZARO",24,0,"2019-04-16T22:40:48.787Z","2019-04-16T22:40:48.787Z"
"normal","active","/products/product_placeholder.png","5cb659f01156a3500662093c",21,"4583","4583","MEN REGULAR","AZZARO NIGHT TIME  3.4EDT","AZZARO",11,0,"2019-04-16T22:40:48.787Z","2019-04-16T22:40:48.787Z"
"normal","active","/products/product_placeholder.png","5cb659f01156a35006620942",27,"87","87","MEN REGULAR","BOUCHERON JAIPUR HOMME 3.3 EDP","BOUCHERON",5,0,"2019-04-16T22:40:48.788Z","2019-04-16T22:40:48.788Z"
"normal","active","/products/product_placeholder.png","5cb659f01156a35006620943",8,"3510","3510","MEN REGULAR","BRUT BLACK  3.4EDT","BRUT",3,0,"2019-04-16T22:40:48.788Z","2019-04-16T22:40:48.788Z"
"normal","active","/products/product_placeholder.png","5cb659f01156a35006620944",5,"3310","3310","MEN REGULAR","BRUT BLUE SPRAY COLOGNE 3.0 OZ.","BRUT",29,0,"2019-04-16T22:40:48.788Z","2019-04-16T22:40:48.788Z"
"normal","active","/products/product_placeholder.png","5cb659f01156a35006620945",16,"129","129","MEN REGULAR","BURBERRY BRIT FOR MEN 1.0 EDT","BURBERRY",6,0,"2019-04-16T22:40:48.788Z","2019-04-16T22:40:48.788Z"
"normal","active","/products/product_placeholder.png","5cb659f01156a35006620946",25,"318","318","MEN REGULAR","BURBERRY BRIT RHYTHM  3.0EDT","BURBERRY",6,0,"2019-04-16T22:40:48.788Z","2019-04-16T22:40:48.788Z"
"normal","active","/products/product_placeholder.png","5cb659f01156a35006620947",16,"317","317","MEN REGULAR","BURBERRY BRIT RHYTHM 1.0 EDT","BURBERRY",20,0,"2019-04-16T22:40:48.788Z","2019-04-16T22:40:48.788Z"
"normal","active","/products/product_placeholder.png","5cb659f01156a35006620948",20,"4112","4112","MEN REGULAR","BURBERRY BRIT RHYTHM 1.7 EDT","BURBERRY",14,0,"2019-04-16T22:40:48.788Z","2019-04-16T22:40:48.788Z"
"normal","active","/products/product_placeholder.png","5cb659f01156a35006620949",75,"4624","4624","MEN REGULAR","BURBERRY BRIT RHYTHM 6.0EDT","BURBERRY",2,0,"2019-04-16T22:40:48.788Z","2019-04-16T22:40:48.788Z"
"normal","active","/products/product_placeholder.png","5cb659f01156a3500662094a",27,"3716","3716","MEN REGULAR","BURBERRY BRIT RHYTHM INTENSE  3.0EDT","BURBERRY",6,0,"2019-04-16T22:40:48.788Z","2019-04-16T22:40:48.788Z"
"normal","active","/products/product_placeholder.png","5cb659f01156a3500662094b",20,"3889","3889","MEN REGULAR","BURBERRY BRIT RHYTHM INTENSE 1.6 EDT","BURBERRY",11,0,"2019-04-16T22:40:48.788Z","2019-04-16T22:40:48.788Z"
"normal","active","/products/product_placeholder.png","5cb659f01156a3500662094c",16,"4862","4862","MEN REGULAR","BURBERRY BRIT SPLASH 1.6 EDT","BURBERRY",12,0,"2019-04-16T22:40:48.788Z","2019-04-16T22:40:48.788Z"
"normal","active","/products/product_placeholder.png","5cb659f01156a3500662094d",27,"315","315","MEN REGULAR","BURBERRY BURBERRY BRIT 3.3 EDT","BURBERRY",9,0,"2019-04-16T22:40:48.788Z","2019-04-16T22:40:48.788Z"
